,family,father,mother,midParent,children,childNum,gender,RandomNoise1,RandomNoise2,RandomNoise3,RandomNoise4,RandomNoise5,RandomNoise6,RandomNoise7,RandomNoise8,RandomNoise9,RandomNoise10,RandomNoise11,Child
867,188,1.651,1.81051,0.6814,4,3,0,0.175435253,0.805344978,0.296895514,0.38843366,0.261168798,0.716458483,0.306182067,0.043952733,0.995994801,0.930091991,0.665419058,1.72822
868,188,1.651,1.81051,0.6814,4,4,0,0.152006708,0.56819326,0.743576065,0.081832,0.329604423,0.24386444,0.379350668,0.119219572,0.631191732,0.69883222,0.405287698,1.64592
869,189,1.651,1.81051,0.6814,5,1,1,0.593860167,0.935603526,0.013944912,0.798027967,0.988063111,0.172184604,0.99417386,0.325619928,0.69850391,0.362098382,0.962968562,1.7018
870,189,1.651,1.81051,0.6814,5,2,1,0.887710686,0.776973751,0.71178565,0.959127215,0.75887189,0.602866148,0.907321932,0.34118782,0.18778581,0.479658611,0.38948496,1.6764
871,189,1.651,1.81051,0.6814,5,3,1,0.581194846,0.70570489,0.7886881,0.002438157,0.265139541,0.540523068,0.178861564,0.090385979,0.407081636,0.811324234,0.765906778,1.651
872,189,1.651,1.81051,0.6814,5,4,0,0.689358,0.657531358,0.709361743,0.404762009,0.278536907,0.767229359,0.655572112,0.711124599,0.923162556,0.211209661,0.107224639,1.78308
873,189,1.651,1.81051,0.6814,5,5,0,0.739330173,0.365169865,0.542463877,0.040635626,0.764679399,0.090300717,0.392636247,0.912674295,0.222494524,0.662339829,0.153871783,1.67335
874,190,1.651,1.78308,0.676,9,1,1,0.512810893,0.756205009,0.7625187,0.523239928,0.53015785,0.878042422,0.533100996,0.930713647,0.104081744,0.043154676,0.396064477,1.7526
875,190,1.651,1.78308,0.676,9,2,1,0.814332052,0.137829151,0.430065674,0.002348538,0.864335126,0.932244786,0.184952745,0.908582589,0.444487131,0.358418073,0.348735524,1.7272
876,190,1.651,1.78308,0.676,9,3,1,0.580591428,0.384082381,0.353784512,0.232251664,0.526225466,0.135443084,0.428041892,0.573826018,0.316580865,0.463151697,0.621248566,1.7272
877,190,1.651,1.78308,0.676,9,4,0,0.57001785,0.631395913,0.140434832,0.620713651,0.284426208,0.652677935,0.326016017,0.350560951,0.44092071,0.842663204,0.073081938,1.78308
878,190,1.651,1.78308,0.676,9,5,0,0.657557687,0.96068103,0.083916222,0.433852236,0.450213321,0.104958572,0.069375948,0.593262017,0.988914537,0.168787898,0.719441274,1.78308
879,190,1.651,1.78308,0.676,9,6,0,0.831518356,0.546891281,0.418705176,0.018693068,0.117559616,0.663679275,0.884906091,0.771003636,0.090213314,0.037806518,0.069156074,1.70078
880,190,1.651,1.78308,0.676,9,7,0,0.052964045,0.432065752,0.069030145,0.164736347,0.629390918,0.681184411,0.949297162,0.821434735,0.830623422,0.857004956,0.780196206,1.70078
881,190,1.651,1.78308,0.676,9,8,0,0.868288657,0.549685453,0.053705695,0.523416547,0.648087549,0.662078096,0.099694613,0.39395503,0.980799851,0.113898795,0.052663427,1.67335
882,190,1.651,1.78308,0.676,9,9,0,0.297963213,0.80054218,0.878430334,0.97756224,0.337614374,0.735285678,0.089980713,0.163597718,0.017412925,0.001139822,0.527108845,1.61849
883,191,1.651,1.7968,0.6787,2,1,1,0.985650082,0.685245879,0.349796599,0.107335243,0.056694448,0.770562196,0.252417633,0.424274816,0.240281927,0.157795267,0.209169849,1.79578
884,191,1.651,1.7968,0.6787,2,2,0,0.174907938,0.846233895,0.133610764,0.083166356,0.43048042,0.03412015,0.957841541,0.465543377,0.025160535,0.112687328,0.129156244,1.7968
885,192,1.651,1.78308,0.676,6,1,1,0.492133339,0.552543012,0.806673238,0.168458108,0.397480023,0.393497212,0.074690193,0.313335996,0.39945544,0.380533921,0.381471193,1.75768
886,192,1.651,1.78308,0.676,6,2,1,0.75578682,0.543379272,0.02583854,0.711378177,0.666647679,0.57018395,0.619876311,0.367208924,0.716107231,0.210778632,0.574186562,1.7526
887,192,1.651,1.78308,0.676,6,3,1,0.294056349,0.746493618,0.584021826,0.855273616,0.239635717,0.644491925,0.507047097,0.691976131,0.461011344,0.47137197,0.479023902,1.7272
888,192,1.651,1.78308,0.676,6,4,1,0.167376111,0.473096101,0.732955181,0.708636608,0.85679501,0.988478767,0.516108912,0.193222175,0.608489479,0.731544474,0.921687121,1.71958
889,192,1.651,1.78308,0.676,6,5,0,0.36754338,0.486616138,0.13638814,0.329535395,0.761120441,0.931888507,0.519763431,0.51831835,0.420219332,0.944229277,0.440615973,1.76936
890,192,1.651,1.78308,0.676,6,6,0,0.452731221,0.141467023,0.222809364,0.360729774,0.95545285,0.401186877,0.832303292,0.64737998,0.510142998,0.569855111,0.37451224,1.65964
891,193,1.651,1.75565,0.6706,6,1,1,0.423701529,0.610971838,0.306212989,0.261957262,0.398938562,0.623272805,0.076366478,0.345027681,0.034756088,0.769722672,0.516428713,1.7018
892,193,1.651,1.75565,0.6706,6,2,1,0.914176684,0.249251682,0.860177474,0.825478643,0.412233792,0.93053366,0.428391114,0.585492297,0.007346064,0.284007779,0.780518489,1.7018
893,193,1.651,1.75565,0.6706,6,3,0,0.172486808,0.713687874,0.497040848,0.002471787,0.660117479,0.157626149,0.344502272,0.128514967,0.961759581,0.253097932,0.151381184,1.75565
894,193,1.651,1.75565,0.6706,6,4,0,0.898882387,0.985420728,0.841681892,0.962905858,0.385759702,0.044218059,0.259984777,0.370628411,0.416597805,0.458680281,0.621857907,1.75565
895,193,1.651,1.75565,0.6706,6,5,0,0.893350228,0.365035217,0.823068696,0.678319057,0.445128004,0.565359788,0.489784781,0.971102477,0.056137682,0.163720974,0.918517628,1.7145
896,193,1.651,1.75565,0.6706,6,6,0,0.474795714,0.145645292,0.720049358,0.58307889,0.016820387,0.205854128,0.89307215,0.390485523,0.297976732,0.974708156,0.900343637,1.65964
897,194,1.651,1.72822,0.6652,2,1,1,0.906102249,0.398178784,0.181052799,0.470768526,0.062510711,0.078539779,0.553628439,0.062364382,0.119447242,0.078672494,0.237010635,1.778
898,194,1.651,1.72822,0.6652,2,2,0,0.186141301,0.573961537,0.285808303,0.058370274,0.040451264,0.593444636,0.946812068,0.066818378,0.28477193,0.487683304,0.898271726,1.72822
899,195,1.651,1.72822,0.6652,3,1,1,0.90765187,0.698599167,0.55469966,0.489913644,0.184470917,0.165989266,0.761565188,0.721766691,0.596491281,0.575654292,0.297334658,1.6764
900,195,1.651,1.72822,0.6652,3,2,1,0.793405017,0.424534297,0.505516639,0.06037555,0.256151302,0.689363787,0.727048186,0.660613557,0.358088596,0.800312404,0.578183325,1.6764
901,195,1.651,1.72822,0.6652,3,3,0,0.804880716,0.893024643,0.114039414,0.880428187,0.15926105,0.793613136,0.514229357,0.004512189,0.300685983,0.162077169,0.253892495,1.72822
902,196,1.6637,1.72822,0.6677,4,1,1,0.496426492,0.2247816,0.003171488,0.445383807,0.603191327,0.948886387,0.210916533,0.84705945,0.047101318,0.815504648,0.490591551,1.8034
903,196,1.6637,1.72822,0.6677,4,2,1,0.31938809,0.980962127,0.555612434,0.971387947,0.457463857,0.789773753,0.618074499,0.734757346,0.862944316,0.575032197,0.943793117,1.8034
904,196,1.6637,1.72822,0.6677,4,3,1,0.58436306,0.130617389,0.204586156,0.334694475,0.815794312,0.419168232,0.120531498,0.603471873,0.278241373,0.426986795,0.847323383,1.7526
905,196,1.6637,1.72822,0.6677,4,4,0,0.986789501,0.442793085,0.111329214,0.502540455,0.22808994,0.962709374,0.566215388,0.619241302,0.511842569,0.738806222,0.680172702,1.74193
906,197,1.6637,1.64592,0.6515,5,1,1,0.646748025,0.381212754,0.154150751,0.654246075,0.1877442,0.440094075,0.393269196,0.907524864,0.828799593,0.157901144,0.106157959,1.7272
907,197,1.6637,1.64592,0.6515,5,2,1,0.996099633,0.832491934,0.381987989,0.341759049,0.679094904,0.001769717,0.560110036,0.739005017,0.178733578,0.96045088,0.243714433,1.7272
908,197,1.6637,1.64592,0.6515,5,3,1,0.688122616,0.270823307,0.384188774,0.601051387,0.272161379,0.591666353,0.06027421,0.439971193,0.162365061,0.974414743,0.395909958,1.7018
909,197,1.6637,1.64592,0.6515,5,4,1,0.409922245,0.178555117,0.334312388,0.020111312,0.247965528,0.742960615,0.047422875,0.353781482,0.397006284,0.928790091,0.672596222,1.7018
910,197,1.6637,1.64592,0.6515,5,5,0,0.68438924,0.913119043,0.051922026,0.032953269,0.349704529,0.901534194,0.961109158,0.486283824,0.931727423,0.947465343,0.870335311,1.70078
911,198,1.6256,1.75565,0.6656,7,1,1,0.983562214,0.242506338,0.714313266,0.270133918,0.071740086,0.070653971,0.429908012,0.015137417,0.288124779,0.727701959,0.79622785,1.8161
912,198,1.6256,1.75565,0.6656,7,2,1,0.377496139,0.108745354,0.439865302,0.002056769,0.281512572,0.543982459,0.646770218,0.398229511,0.270162994,0.84807154,0.731888938,1.7272
913,198,1.6256,1.75565,0.6656,7,3,0,0.306133319,0.541430119,0.352678159,0.395599191,0.694045177,0.618261921,0.156105164,0.653996862,0.822552496,0.691453753,0.003343299,1.7968
914,198,1.6256,1.75565,0.6656,7,4,0,0.387341534,0.98256758,0.925168879,0.442814999,0.097299409,0.388951539,0.326309127,0.54248698,0.305801732,0.91819699,0.822405923,1.75565
915,198,1.6256,1.75565,0.6656,7,5,0,0.06054429,0.594859594,0.860110824,0.222244098,0.254134889,0.328637968,0.855472372,0.559397376,0.211831697,0.600576356,0.917956059,1.70078
916,198,1.6256,1.75565,0.6656,7,6,0,0.662114824,0.502250168,0.368353754,0.100562393,0.12188531,0.12153587,0.480400384,0.127906102,0.847471958,0.303300426,0.040848888,1.70078
917,198,1.6256,1.75565,0.6656,7,7,0,0.836283167,0.750478887,0.349726263,0.413543201,0.822428446,0.43931789,0.651606735,0.225281128,0.976848943,0.746360727,0.440447965,1.67335
918,199,1.6256,1.75565,0.6656,7,1,1,0.489467573,0.757879646,0.417382955,0.848313713,0.519748114,0.993208373,0.921676461,0.728143842,0.346810422,0.859115885,0.53736333,1.7907
919,199,1.6256,1.75565,0.6656,7,2,1,0.441674417,0.031921909,0.374365233,0.937850226,0.029812185,0.068380419,0.859255285,0.675417884,0.718487523,0.145602619,0.577604239,1.7272
920,199,1.6256,1.75565,0.6656,7,3,0,0.382804645,0.391984036,0.686313679,0.806846005,0.953706283,0.889178957,0.5951153,0.888201253,0.468349505,0.956333333,0.148445963,1.83794
921,199,1.6256,1.75565,0.6656,7,4,0,0.562182728,0.000782018,0.656196609,0.189845716,0.92166126,0.523073476,0.618649155,0.789230357,0.105751866,0.891849538,0.649863255,1.78308
922,199,1.6256,1.75565,0.6656,7,5,0,0.786613563,0.826555772,0.069040435,0.501011017,0.343680944,0.017969685,0.598427764,0.429323712,0.1448223,0.028653652,0.30998319,1.75565
923,199,1.6256,1.75565,0.6656,7,6,0,0.2575101,0.470502047,0.934013554,0.58189698,0.033048455,0.462608664,0.862283609,0.866969981,0.056723488,0.655124206,0.291400451,1.75565
924,199,1.6256,1.75565,0.6656,7,7,0,0.453596242,0.178086502,0.049131077,0.706706637,0.80216304,0.642687572,0.788095994,0.700484863,0.52263749,0.438917773,0.862001763,1.64592
925,200,1.6256,1.72822,0.6602,1,1,1,0.158559597,0.999899047,0.473227718,0.124231977,0.073686796,0.281912973,0.974376811,0.677795785,0.917997014,0.87966502,0.167916164,1.6383
926,201,1.6256,1.64592,0.644,2,1,1,0.170657793,0.692362382,0.827844927,0.463856579,0.091677383,0.621036428,0.395810196,0.498886324,0.541344709,0.545862942,0.94601082,1.6764
927,201,1.6256,1.64592,0.644,2,2,0,0.704913104,0.414497258,0.851007224,0.664229245,0.176326329,0.591826779,0.880890035,0.626328922,0.494084062,0.030126129,0.246757027,1.64592
928,202,1.6002,1.74193,0.6579,2,1,0,0.815557284,0.035854609,0.878558558,0.658114985,0.208377392,0.502839439,0.074666269,0.680425444,0.281163314,0.055472433,0.685436665,1.87909
929,202,1.6002,1.74193,0.6579,2,2,0,0.967274383,0.748897739,0.17792057,0.90249601,0.539350796,0.951198459,0.106935988,0.012734596,0.436408623,0.140323412,0.261099773,1.74193
930,203,1.5748,1.81051,0.6664,3,1,1,0.806497312,0.942668623,0.655931156,0.431342647,0.061909111,0.519140767,0.77212718,0.329330922,0.699597636,0.088895702,0.867481438,1.6256
